id,question,answer,source,focus_area
1,What is (are) Male Breast Cancer ?,"Although breast cancer is much more common in women, men can get it too. It happens most often to men between the ages of 60 and 70.    Breast lumps usually aren't cancer. However, most men with breast cancer have lumps. Other breast symptoms can include       - Dimpled or puckered skin    - A red, scaly nipple or skin    - Fluid discharge       Risk factors for male breast cancer include exposure to radiation, a family history of breast cancer, and having high estrogen levels, which can happen with diseases like cirrhosis or Klinefelter's syndrome.    Treatment for male breast cancer is usually a mastectomy, which is surgery to remove the breast. Other treatments include radiation, chemotherapy and/or hormone therapy.     NIH: National Cancer Institute",MPlusHealthTopics,Male Breast Cancer
1,What is (are) Diabetes Insipidus ?,"Diabetes insipidus (DI) causes frequent urination. You become extremely thirsty, so you drink. Then you urinate. This cycle can keep you from sleeping or even make you wet the bed. Your body produces lots of urine that is almost all water.    DI is different from diabetes mellitus (DM), which involves insulin problems and high blood sugar. The symptoms can be similar. However, DI is related to how your kidneys handle fluids. It's much less common than DM. Urine and blood tests can show which one you have.    Usually, DI is caused by a problem with your pituitary gland or your kidneys. Treatment depends on the cause of the problem. Medicines can often help.    NIH: National Institute of Diabetes and Digestive and Kidney Diseases",MPlusHealthTopics,Diabetes Insipidus
1,What is (are) Diabetes mellitus type 1 ?,"Diabetes mellitus type 1 (DM1) is a condition in which cells in the pancreas (beta cells) stop producing insulin, causing abnormally high blood sugar levels. Lack of insulin results in the inability of the body to use glucose for energy and control the amount of sugar in the blood. DM1 can occur at any age, but usually develops by early adulthood, most often in adolescence. Symptoms of high blood sugar may include frequent urination, excessive thirst, fatigue, blurred vision, tingling or loss of feeling in the hands and feet, and weight loss. The exact cause of DM1 is unknown, but having certain ""variants"" of specific genes may increase a person's risk to develop the condition. A predisposition to develop DM1 runs in families, but no known inheritance pattern exists. Treatment includes blood sugar control and insulin replacement therapy. Improper control can cause recurrence of high blood sugar, or abnormally low blood sugar (hypoglycemia) during exercise or when eating is delayed. If not treated, the condition can be life-threatening. Over many years, chronic high blood sugar may be associated with a variety of complications that affect many parts of the body.",GARD,Diabetes mellitus type 1
1,What are the symptoms of Diabetes mellitus type 1 ?,"What are the signs and symptoms of Diabetes mellitus type 1? The Human Phenotype Ontology provides the following list of signs and symptoms for Diabetes mellitus type 1. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the immune system - Diabetes mellitus - Heterogeneous - Hyperglycemia - Ketoacidosis - Polydipsia - Polyphagia - Polyuria - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,Diabetes mellitus type 1
1,Is Diabetes mellitus type 1 inherited ?,"Is diabetes mellitus type 1 inherited? Diabetes mellitus type 1 (DM1) itself is not inherited, but a predisposition to developing the condition can run in families. While some people with a family history of DM1 may be at an increased risk, most will not have the condition. While the exact cause is not known, some genetic risk factors have been found. The risk of developing DM1 is increased by having certain versions (variants) of genes, which belong to a family of genes called the human leukocyte antigen (HLA) complex. HLA genes have many variations, and people have a certain combination of these variations, called a haplotype. Certain HLA haplotypes are associated with a higher risk of developing DM1, with particular combinations causing the highest risk. However, these variants are also found in the general population, and only about 5% of people with the gene variants develop DM1. Other genes, as well as a variety of other factors, are thought to influence the risk for DM1 also. Because there is no specific inheritance pattern associated with DM1, it is difficult to predict whether another family member will develop the condition. Generally, the risk is higher if a parent or sibling is affected. In some cases, genetic testing can be done to determine if someone who has a family history is at increased risk of developing the condition.  More information can be found on the America Diabetes Association's Web site, which has an article entitled Genetics of Diabetes. People with specific questions about genetic risks to themselves or family members should speak with their health care provider or a genetics professional.",GARD,Diabetes mellitus type 1
1,"What are the symptoms of Maturity-onset diabetes of the young, type 7 ?","What are the signs and symptoms of Maturity-onset diabetes of the young, type 7? The Human Phenotype Ontology provides the following list of signs and symptoms for Maturity-onset diabetes of the young, type 7. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal dominant inheritance - Maturity-onset diabetes of the young - Type II diabetes mellitus - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,"Maturity-onset diabetes of the young, type 7"
1,"What are the symptoms of Maturity-onset diabetes of the young, type 5 ?","What are the signs and symptoms of Maturity-onset diabetes of the young, type 5? The Human Phenotype Ontology provides the following list of signs and symptoms for Maturity-onset diabetes of the young, type 5. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Multicystic kidney dysplasia 90% Nephropathy 90% Diabetes mellitus 50% Biliary tract abnormality 33% Elevated hepatic transaminases 33% Elevated serum creatinine 33% Glucose intolerance 33% Glycosuria 33% Gout 33% Proteinuria 33% Stage 5 chronic kidney disease 33% Abnormal localization of kidney 7.5% Abnormality of female internal genitalia 7.5% Abnormality of male internal genitalia 7.5% Aplasia/Hypoplasia of the pancreas 7.5% Arthritis 7.5% Cognitive impairment 7.5% Displacement of the external urethral meatus 7.5% Exocrine pancreatic insufficiency 7.5% Hearing impairment 7.5% Hepatic steatosis 7.5% Hyperuricemia 7.5% Hypothyroidism 7.5% Joint hypermobility 7.5% Mandibular prognathia 7.5% Pyloric stenosis 7.5% Renal hypoplasia/aplasia 7.5% Exocrine pancreatic insufficiency 6/7 Pancreatic hypoplasia 5/6 Renal cyst 19/23 Maturity-onset diabetes of the young 10/13 Abnormality of alkaline phosphatase activity 4/7 Multiple glomerular cysts 4/23 Bicornuate uterus 1/23 Hypoplasia of the uterus 1/23 Renal hypoplasia 1/23 Unilateral renal agenesis 1/23 Autosomal dominant inheritance - Cerebral cortical atrophy - Decreased numbers of nephrons - Epididymal cyst - Hypospadias - Nephrolithiasis - Onset - Phenotypic variability - Ureteropelvic junction obstruction - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,"Maturity-onset diabetes of the young, type 5"
1,"What are the symptoms of Maturity-onset diabetes of the young, type 6 ?","What are the signs and symptoms of Maturity-onset diabetes of the young, type 6? The Human Phenotype Ontology provides the following list of signs and symptoms for Maturity-onset diabetes of the young, type 6. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal dominant inheritance - Maturity-onset diabetes of the young - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,"Maturity-onset diabetes of the young, type 6"
1,"What are the symptoms of Alaninuria with microcephaly, dwarfism, enamel hypoplasia and diabetes mellitus ?","What are the signs and symptoms of Alaninuria with microcephaly, dwarfism, enamel hypoplasia and diabetes mellitus? The Human Phenotype Ontology provides the following list of signs and symptoms for Alaninuria with microcephaly, dwarfism, enamel hypoplasia and diabetes mellitus. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of dental enamel 90% Aminoaciduria 90% Cognitive impairment 90% Incoordination 90% Intrauterine growth retardation 90% Microcephaly 90% Microdontia 90% Short stature 90% Type II diabetes mellitus 90% Autosomal recessive inheritance - Diabetes mellitus - Hypoplasia of dental enamel - Lactic acidosis - Severe short stature - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,"Alaninuria with microcephaly, dwarfism, enamel hypoplasia and diabetes mellitus"
1,"What are the symptoms of Maturity-onset diabetes of the young, type 8 ?","What are the signs and symptoms of Maturity-onset diabetes of the young, type 8? The Human Phenotype Ontology provides the following list of signs and symptoms for Maturity-onset diabetes of the young, type 8. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abdominal pain - Abnormality of exocrine pancreas physiology - Autosomal dominant inheritance - Maturity-onset diabetes of the young - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,"Maturity-onset diabetes of the young, type 8"
1,What is (are) Maternally inherited diabetes and deafness ?,"Maternally inherited diabetes and deafness (MIDD) is a form of diabetes that is often accompanied by hearing loss, especially of high tones. The diabetes in MIDD is characterized by high blood sugar levels (hyperglycemia) resulting from a shortage of the hormone insulin, which regulates the amount of sugar in the blood. MIDD is caused by mutations in the MT-TL1, MT-TK, or MT-TE gene. These genes are found in mitochondrial DNA, which is part of cellular structures called mitochondria. Although most DNA is packaged in chromosomes within the cell nucleus, mitochondria also have a small amount of their own DNA (known as mitochondrial DNA or mtDNA). Because the genes involved with MIDD are found in mitochondrial DNA, this condition is inherited in a mitochondrial pattern, which is also known as maternal inheritance. Because egg cells, but not sperm cells, contribute mitochondria to the developing embryo, only females pass mitochondrial conditions to their children. Mitochondrial disorders can appear in every generation of a family and can affect both males and females, but fathers do not pass mitochondrial traits to their children.",GARD,Maternally inherited diabetes and deafness
1,What are the symptoms of Maternally inherited diabetes and deafness ?,"What are the signs and symptoms of Maternally inherited diabetes and deafness? The Human Phenotype Ontology provides the following list of signs and symptoms for Maternally inherited diabetes and deafness. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the macula 90% Chorioretinal abnormality 90% Constipation 90% Diabetes mellitus 90% Malabsorption 90% Sensorineural hearing impairment 90% Abnormality of lipid metabolism 50% Aplasia/Hypoplasia of the cerebellum 50% Arrhythmia 50% Congestive heart failure 50% Glomerulopathy 50% Hypertension 50% Hypertrophic cardiomyopathy 50% Muscle weakness 50% Myalgia 50% Ophthalmoparesis 50% Proteinuria 50% Cataract 7.5% Incoordination 7.5% Renal insufficiency 7.5% Retinopathy 7.5% Visual impairment 7.5% Ptosis 5% Dysarthria - External ophthalmoplegia - Hyperglycemia - Mitochondrial inheritance - Pigmentary retinal degeneration - Retinal degeneration - Seizures - Type II diabetes mellitus - Unsteady gait - Vertigo - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common. When do the diabetes and hearing loss associated with MIDD typically develop? In MIDD, the diabetes and hearing loss usually develop in mid-adulthood, although the age that they occur varies from childhood to late adulthood. Typically, hearing loss occurs before diabetes.",GARD,Maternally inherited diabetes and deafness
1,Is Maternally inherited diabetes and deafness inherited ?,"How do people inherit MIDD? MIDD is inherited in a mitochondrial pattern, which is also known as maternal inheritance. This pattern of inheritance applies to genes contained in mitochondrial DNA. Because egg cells, but not sperm cells, contribute mitochondria to the developing embryo, only females pass mitochondrial conditions to their children. Mitochondrial disorders can appear in every generation of a family and can affect both males and females, but fathers do not pass mitochondrial traits to their children. Most of the body's cells contain thousands of mitochondria, each with one or more copies of mitochondrial DNA. These cells can have a mix of mitochondria containing mutated and unmutated DNA (heteroplasmy). The severity of MIDD is thought to be associated with the percentage of mitochondria with the mitochondrial DNA mutation.",GARD,Maternally inherited diabetes and deafness
1,What are the symptoms of Epiphyseal dysplasia multiple with early-onset diabetes mellitus ?,"What are the signs and symptoms of Epiphyseal dysplasia multiple with early-onset diabetes mellitus? The Human Phenotype Ontology provides the following list of signs and symptoms for Epiphyseal dysplasia multiple with early-onset diabetes mellitus. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the metaphyses 90% Short stature 90% Type II diabetes mellitus 90% Abnormality of immune system physiology 50% Abnormality of neutrophils 50% Acute hepatic failure 50% Brachydactyly syndrome 50% Chronic hepatic failure 50% Cognitive impairment 50% Delayed skeletal maturation 50% Elevated hepatic transaminases 50% Gait disturbance 50% Genu valgum 50% Hepatomegaly 50% Platyspondyly 50% Short thorax 50% Abnormality of neuronal migration 7.5% Aplasia/Hypoplasia of the pancreas 7.5% Exocrine pancreatic insufficiency 7.5% Hyperlordosis 7.5% Hypoglycemia 7.5% Hypothyroidism 7.5% Intrauterine growth retardation 7.5% Kyphosis 7.5% Microcephaly 7.5% Nephropathy 7.5% Recurrent fractures 7.5% Renal insufficiency 7.5% Seizures 7.5% Autosomal recessive inheritance - Barrel-shaped chest - Carpal bone hypoplasia - Cone-shaped epiphyses of the phalanges of the hand - Coxa valga - Depressed nasal bridge - Epiphyseal dysplasia - Flattened epiphysis - High palate - Hip dislocation - Hip Subluxation - Hypertelorism - Hypertonia - Hypoplasia of the odontoid process - Infantile onset - Insulin-resistant diabetes mellitus - Irregular carpal bones - Irregular tarsal ossification - Irregular vertebral endplates - Ivory epiphyses of the phalanges of the hand - Ivory epiphyses of the toes - Multiple epiphyseal dysplasia - Narrow iliac wings - Osteoporosis - Preauricular pit - Reduced pancreatic beta cells - Shortening of all middle phalanges of the fingers - Small epiphyses - Upslanted palpebral fissure - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,Epiphyseal dysplasia multiple with early-onset diabetes mellitus
1,"What are the symptoms of Maturity-onset diabetes of the young, type 1 ?","What are the signs and symptoms of Maturity-onset diabetes of the young, type 1? The Human Phenotype Ontology provides the following list of signs and symptoms for Maturity-onset diabetes of the young, type 1. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal dominant inheritance - Maturity-onset diabetes of the young - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,"Maturity-onset diabetes of the young, type 1"
1,"What are the symptoms of Maturity-onset diabetes of the young, type 3 ?","What are the signs and symptoms of Maturity-onset diabetes of the young, type 3? The Human Phenotype Ontology provides the following list of signs and symptoms for Maturity-onset diabetes of the young, type 3. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal dominant inheritance - Hyperglycemia - Infantile onset - Maturity-onset diabetes of the young - Type II diabetes mellitus - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,"Maturity-onset diabetes of the young, type 3"
1,What is (are) Brittle diabetes ?,"Brittle diabetes is characterized by severe instability of blood glucose levels with frequent and unpredictable episodes of hypoglycemia and/or ketoacidosis that disrupt quality of life, often requiring frequent or prolonged hospitalizations. These unpredictable episodes are due to an absolute insulin dependency, affecting type 1 diabetics almost exclusively. Brittle diabetes is most common in women in their twenties or thirties, but can occur at any age and in either gender. The condition may be caused by stress and hormonal inbalance, neglect of self-care (noncompliance), or underlying medical conditions such as malabsorption, delayed gastric emptying due to autonomic neuropathy, drug or alcohol use or abnormal insulin absorption or degradation. Treatment is difficult and dependent upon the underlying cause.",GARD,Brittle diabetes
1,What are the symptoms of Brittle diabetes ?,"What are the symptoms of brittle diabetes? The main symptom of brittle diabetes is severe instability of blood glucose levels with frequent and unpredictable episodes of hypoglycemia and/or ketoacidosis that cause a disruption of daily activities. Three clinical presentations have been described: Predominant hyperglycemia with recurrent ketoacidosis, Predominant hypoglycemia, and Mixed hyper- and hypoglycemia. Patients with brittle diabetes have wide swings in their blood sugar levels and often experience differing blood sugar responses to the same dose and type of insulin. Complications such as neuropathy, nephropathy, and retinopathy are common. Most patients are females in their twenties of thirties, though any age or gender can be affected.",GARD,Brittle diabetes
1,What causes Brittle diabetes ?,"What causes brittle diabetes? There are multiple causes of brittle diabetes. Emotional stress seems to play an important role, in some cases leading to hormonal inbalances which can lead to brittle diabetes. Emotional stress can also lead to a shift in the behavior of an individual, leading them to neglect their self-care. Other cases can be traced to physiological causes, including malabsorption, delayed gastric emptying due to autonomic neuropathy (gastroparesis), celiac disease, impaired glucose counterregulation (which doesn't allow the patient's body to react as it should when blood glucose levels drop), hypothyroidism and adrenal insufficiency, drug or alcohol use, systemic insulin resistance, and abnormal insulin absorption or degradation.",GARD,Brittle diabetes
1,What are the treatments for Brittle diabetes ?,"How might brittle diabetes be treated? The approach to management depends upon the underlying cause. General management strategies include diabetes education, frequent self-monitoring of blood glucose, the use of a continuous subcutaneous insulin pump in conjunction with a continuous glucose monitoring device, and, in rare cases, pancreas transplantation. Psychotherapy or working with a psychiatrist or psychologist is recommended for many people with brittle diabetes. Referral to a specialty center may be warranted in certain situations.",GARD,Brittle diabetes
1,What is (are) Transient neonatal diabetes mellitus ?,"Transient neonatal diabetes mellitus (TNDB) is a type of diabetes that appears within the first few weeks of life but is transient; affected infants go into remission within a few months, with possible relapse to permanent diabetes in adolescence or adulthood. Affected individuals have slow growth before birth followed by hyperglycemia, dehydration and failure to thrive in infancy. Approximately 70% of cases are caused by the overactivity of certain genes in a region of the long (q) arm of chromosome 6 called 6q24. These cases are referred to as 6q24-related TNDB; most (but not all) of these cases are not inherited. Other genetic causes include mutations in the KCNJ11 and ABCC8 genes, which usually cause permanent neonatal diabetes. Treatment may include rehydration and intravenous insulin at the time of diagnosis, followed by subcutaneous insulin.",GARD,Transient neonatal diabetes mellitus
1,What are the symptoms of Transient neonatal diabetes mellitus ?,"What are the signs and symptoms of Transient neonatal diabetes mellitus? The Human Phenotype Ontology provides the following list of signs and symptoms for Transient neonatal diabetes mellitus. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Type II diabetes mellitus 2/7 Autosomal dominant inheritance - Dehydration - Hyperglycemia - Intrauterine growth retardation - Severe failure to thrive - Transient neonatal diabetes mellitus - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,Transient neonatal diabetes mellitus
1,What is (are) Neurogenic diabetes insipidus ?,"Neurogenic diabetes insipidus is a disease that causes frequent urination. This type of diabetes insipidus results from damage to the pituitary gland, which disrupts the normal storage and release of antidiuretic hormone (ADH). When this hormone reaches the kidneys, it directs them to make less urine. Damage to the pituitary gland can be caused by different diseases as well as by head injuries, neurosurgery, or genetic disorders. To treat the ADH deficiency that results from any kind of damage to the pituitary, a synthetic hormone called desmopressin can be taken by an injection, a nasal spray, or a pill.",GARD,Neurogenic diabetes insipidus
1,What are the symptoms of Neurogenic diabetes insipidus ?,"What are the signs and symptoms of Neurogenic diabetes insipidus? The Human Phenotype Ontology provides the following list of signs and symptoms for Neurogenic diabetes insipidus. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal renal physiology 90% Dehydration 90% Diabetes insipidus 90% Weight loss 90% Abnormality of temperature regulation 50% Behavioral abnormality 50% Migraine 50% Reduced consciousness/confusion 50% Diarrhea 7.5% Hypernatremia 7.5% Hyponatremia 7.5% Nausea and vomiting 7.5% Seizures 7.5% Abnormality of metabolism/homeostasis - Autosomal dominant inheritance - Gliosis - Hypertelorism - Long philtrum - Osteopenia - Short nose - Wide nose - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,Neurogenic diabetes insipidus
1,What is (are) Permanent neonatal diabetes mellitus ?,"Permanent neonatal diabetes mellitus (PNDB) is a type of diabetes that appears within the first 6 months of life and persists throughout life. Affected individuals have slow growth before birth followed by hyperglycemia, dehydration and failure to thrive in infancy. Some individuals also have neurological problems including developmental delay and epilepsy; when these problems are present with PNDB, it is called DEND syndrome. A few individuals with PNDB also have an underdeveloped pancreas and may have digestive problems. PNDB is caused by mutations in any one of several genes (some of which have not yet been identified) including the KCNJ11, ABCC8, and INS genes. It may be inherited in an autosomal recessive or autosomal dominant manner. Treatment includes rehydration, insulin therapy and/or long-term therapy with oral sulfonylureas (in some cases).",GARD,Permanent neonatal diabetes mellitus
1,What are the symptoms of Permanent neonatal diabetes mellitus ?,"What are the signs and symptoms of Permanent neonatal diabetes mellitus? The Human Phenotype Ontology provides the following list of signs and symptoms for Permanent neonatal diabetes mellitus. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the ear - Abnormality of the immune system - Anteverted nares - Autosomal dominant inheritance - Beta-cell dysfunction - Clinodactyly - Diabetes mellitus - Downturned corners of mouth - Hyperglycemia - Hypsarrhythmia - Intrauterine growth retardation - Ketoacidosis - Limb joint contracture - Long philtrum - Motor delay - Muscle weakness - Muscular hypotonia of the trunk - Peripheral neuropathy - Prominent metopic ridge - Ptosis - Radial deviation of finger - Seizures - Small for gestational age - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,Permanent neonatal diabetes mellitus
1,What are the symptoms of Muscular atrophy ataxia retinitis pigmentosa and diabetes mellitus ?,"What are the signs and symptoms of Muscular atrophy ataxia retinitis pigmentosa and diabetes mellitus? The Human Phenotype Ontology provides the following list of signs and symptoms for Muscular atrophy ataxia retinitis pigmentosa and diabetes mellitus. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of retinal pigmentation 90% Incoordination 90% Myopathy 90% Type II diabetes mellitus 90% Ataxia - Autosomal dominant inheritance - Diabetes mellitus - Rod-cone dystrophy - Skeletal muscle atrophy - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",GARD,Muscular atrophy ataxia retinitis pigmentosa and diabetes mellitus
